Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
R20,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,236.45,-192.725,0.0,top
R21,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,260.45,-153.2,0.0,top
R22,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,287.2,-145.9,0.0,top
R23,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,240.9,-153.45,0.0,top
R24,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,290.075,-176.275,0.0,top
R25,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,301.55,-128.8,0.0,top
R26,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,316.975,-120.45,0.0,top
R27,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,327.7,-160.85,0.0,top
R28,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,355.1,-177.725,0.0,top
R29,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,355.625,-157.55,0.0,top
R3,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,63.625,-137.8,0.0,top
R30,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,334.675,-140.775,0.0,top
R4,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,72.375,-162.2,0.0,top
R5,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,97.15,-194.425,0.0,top
R6,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,101.2,-150.45,0.0,top
R7,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,104.975,-121.25,0.0,top
R8,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,119.85,-150.325,0.0,top
R9,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,128.6,-189.2,0.0,top
S1,LEDDSP3_CA,Disp7s3x_036,146.7714,-119.625,0.0,top
S2,LEDDSP3_CA,Disp7s3x_036,240.7652,-119.5893,0.0,top
